,STATE,Year,CO2,CH4,N2O,Fluorinated GHG,Incentives,Laws and Regulations,State Incentives,Utility/Private Incentives,Programs,State Hybrid Incentives,Ozone,Question,DataValue,StratificationCategory1,Stratification1
139,AL,2013,83297945.0,594388.0,451420.0,274194.0,0.0,3.0,7.0,4.0,0.0,0.0,0.039732883999999996,Premature mortality among adults aged 45-64 years,326.6,Race/Ethnicity,American Indian or Alaska Native
140,AL,2013,83297945.0,594388.0,451420.0,274194.0,0.0,3.0,7.0,4.0,0.0,0.0,0.039732883999999996,Premature mortality among adults aged 45-64 years,887.5,Overall,Overall
141,AL,2013,83297945.0,594388.0,451420.0,274194.0,0.0,3.0,7.0,4.0,0.0,0.0,0.039732883999999996,Premature mortality among adults aged 45-64 years,1091.9,Race/Ethnicity,"Black, non-Hispanic"
142,AL,2013,83297945.0,594388.0,451420.0,274194.0,0.0,3.0,7.0,4.0,0.0,0.0,0.039732883999999996,Premature mortality among adults aged 45-64 years,1119.1,Gender,Male
143,AL,2013,83297945.0,594388.0,451420.0,274194.0,0.0,3.0,7.0,4.0,0.0,0.0,0.039732883999999996,Premature mortality among adults aged 45-64 years,140.7,Race/Ethnicity,Asian or Pacific Islander
144,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from diseases of the heart,36.9,Race/Ethnicity,Hispanic
145,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from coronary heart disease,88.1,Gender,Female
146,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Premature mortality among adults aged 45-64 years,695.8,Gender,Female
147,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,176.8,Race/Ethnicity,"White, non-Hispanic"
148,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Asthma mortality rate,,Race/Ethnicity,American Indian or Alaska Native
149,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,59.6,Race/Ethnicity,"Black, non-Hispanic"
150,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Asthma mortality rate,9.4,Gender,Male
151,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Asthma mortality rate,14.0,Gender,Female
152,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Asthma mortality rate,8.6,Race/Ethnicity,"White, non-Hispanic"
153,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Asthma mortality rate,,Race/Ethnicity,Hispanic
154,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,282.6,Race/Ethnicity,"White, non-Hispanic"
155,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Asthma mortality rate,21.5,Race/Ethnicity,"Black, non-Hispanic"
156,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,,Race/Ethnicity,Asian or Pacific Islander
157,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,236.7,Overall,Overall
158,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,208.9,Gender,Female
159,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Asthma mortality rate,,Race/Ethnicity,Asian or Pacific Islander
160,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,112.0,Race/Ethnicity,"Black, non-Hispanic"
161,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,135.3,Gender,Female
162,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,Race/Ethnicity,Asian or Pacific Islander
163,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,268.9,Gender,Male
164,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,145.6,Overall,Overall
165,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Asthma mortality rate,11.8,Overall,Overall
166,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,157.5,Gender,Male
167,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,Race/Ethnicity,American Indian or Alaska Native
168,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,,Race/Ethnicity,Hispanic
169,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,,Race/Ethnicity,American Indian or Alaska Native
170,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from total cardiovascular diseases,290.5,Race/Ethnicity,"Black, non-Hispanic"
171,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from total cardiovascular diseases,349.2,Gender,Male
172,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from diseases of the heart,,Race/Ethnicity,Asian or Pacific Islander
173,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from coronary heart disease,80.2,Race/Ethnicity,"Black, non-Hispanic"
174,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from heart failure,142.4,Race/Ethnicity,"White, non-Hispanic"
175,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from heart failure,11.0,Race/Ethnicity,Hispanic
176,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from heart failure,92.6,Race/Ethnicity,"Black, non-Hispanic"
177,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from coronary heart disease,,Race/Ethnicity,American Indian or Alaska Native
178,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from total cardiovascular diseases,334.6,Overall,Overall
179,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from diseases of the heart,95.2,Race/Ethnicity,American Indian or Alaska Native
180,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from total cardiovascular diseases,321.0,Gender,Female
181,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from coronary heart disease,124.9,Race/Ethnicity,"White, non-Hispanic"
182,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from diseases of the heart,257.0,Overall,Overall
183,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from total cardiovascular diseases,377.9,Race/Ethnicity,"White, non-Hispanic"
184,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from heart failure,,Race/Ethnicity,American Indian or Alaska Native
185,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from diseases of the heart,275.0,Gender,Male
186,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from heart failure,117.2,Gender,Male
187,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from diseases of the heart,211.6,Race/Ethnicity,"Black, non-Hispanic"
188,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from coronary heart disease,,Race/Ethnicity,Asian or Pacific Islander
189,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from total cardiovascular diseases,115.6,Race/Ethnicity,American Indian or Alaska Native
190,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from coronary heart disease,106.1,Overall,Overall
191,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from diseases of the heart,294.8,Race/Ethnicity,"White, non-Hispanic"
192,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from heart failure,121.2,Overall,Overall
193,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from heart failure,,Race/Ethnicity,Asian or Pacific Islander
194,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,Race/Ethnicity,Hispanic
195,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from coronary heart disease,12.5,Race/Ethnicity,Hispanic
196,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from total cardiovascular diseases,44.4,Race/Ethnicity,Hispanic
197,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from coronary heart disease,125.3,Gender,Male
198,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from total cardiovascular diseases,32.8,Race/Ethnicity,Asian or Pacific Islander
199,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from heart failure,125.1,Gender,Female
200,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Mortality from diseases of the heart,240.0,Gender,Female
201,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Premature mortality among adults aged 45-64 years,1084.0,Gender,Male
202,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Premature mortality among adults aged 45-64 years,,Race/Ethnicity,Asian or Pacific Islander
203,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Premature mortality among adults aged 45-64 years,870.4,Race/Ethnicity,"White, non-Hispanic"
204,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Premature mortality among adults aged 45-64 years,283.4,Race/Ethnicity,Hispanic
205,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Premature mortality among adults aged 45-64 years,882.7,Overall,Overall
206,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Premature mortality among adults aged 45-64 years,1014.4,Race/Ethnicity,"Black, non-Hispanic"
207,AL,2014,84847355.0,634009.0,525399.0,312201.0,0.0,3.0,7.0,4.0,0.0,0.0,0.040936493,Premature mortality among adults aged 45-64 years,357.9,Race/Ethnicity,American Indian or Alaska Native
208,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality from heart failure,124.4,Overall,Overall
209,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality from coronary heart disease,13.8,Race/Ethnicity,Hispanic
210,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality from diseases of the heart,27.1,Race/Ethnicity,Hispanic
211,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality from heart failure,9.8,Race/Ethnicity,Hispanic
212,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,276.7,Gender,Male
213,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,,Race/Ethnicity,Hispanic
214,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,170.1,Gender,Male
215,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,156.2,Overall,Overall
216,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,,Race/Ethnicity,Asian or Pacific Islander
217,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,190.7,Race/Ethnicity,"White, non-Hispanic"
218,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,117.5,Race/Ethnicity,"Black, non-Hispanic"
219,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,289.4,Race/Ethnicity,"White, non-Hispanic"
220,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,Race/Ethnicity,Asian or Pacific Islander
221,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,Race/Ethnicity,Hispanic
222,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,64.3,Race/Ethnicity,"Black, non-Hispanic"
223,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,,Race/Ethnicity,American Indian or Alaska Native
224,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,Race/Ethnicity,American Indian or Alaska Native
225,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Asthma mortality rate,8.0,Race/Ethnicity,"White, non-Hispanic"
226,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality from diseases of the heart,247.0,Gender,Female
227,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality from heart failure,,Race/Ethnicity,Asian or Pacific Islander
228,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Asthma mortality rate,12.0,Gender,Female
229,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Asthma mortality rate,10.7,Overall,Overall
230,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality from total cardiovascular diseases,35.9,Race/Ethnicity,Hispanic
231,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality from heart failure,95.8,Race/Ethnicity,"Black, non-Hispanic"
232,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality from total cardiovascular diseases,97.7,Race/Ethnicity,American Indian or Alaska Native
233,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality from coronary heart disease,105.5,Overall,Overall
234,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,241.7,Overall,Overall
235,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Asthma mortality rate,,Race/Ethnicity,Asian or Pacific Islander
236,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality from diseases of the heart,288.6,Gender,Male
237,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality from heart failure,126.8,Gender,Female
238,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality from heart failure,,Race/Ethnicity,American Indian or Alaska Native
239,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Premature mortality among adults aged 45-64 years,,Race/Ethnicity,Asian or Pacific Islander
240,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Premature mortality among adults aged 45-64 years,1146.0,Gender,Male
241,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality from diseases of the heart,77.5,Race/Ethnicity,American Indian or Alaska Native
242,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Asthma mortality rate,,Race/Ethnicity,American Indian or Alaska Native
243,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Premature mortality among adults aged 45-64 years,422.7,Race/Ethnicity,American Indian or Alaska Native
244,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Premature mortality among adults aged 45-64 years,889.5,Race/Ethnicity,"White, non-Hispanic"
245,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality from total cardiovascular diseases,294.6,Race/Ethnicity,"Black, non-Hispanic"
246,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,144.3,Gender,Female
247,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Asthma mortality rate,9.3,Gender,Male
248,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality from coronary heart disease,127.3,Gender,Male
249,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality from diseases of the heart,211.0,Race/Ethnicity,"Black, non-Hispanic"
250,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality from heart failure,146.7,Race/Ethnicity,"White, non-Hispanic"
251,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality from total cardiovascular diseases,349.7,Overall,Overall
252,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality from coronary heart disease,,Race/Ethnicity,American Indian or Alaska Native
253,AL,2015,82143007.0,611595.0,462661.0,263031.0,0.0,3.0,7.0,3.0,0.0,0.0,0.039063391,Mortality from diseases of the heart,312.0,Race/Ethnicity,"White, non-Hispanic"
